Voltage,Current,Temperature,Capacity,StandardDeviation,DCResistance,MeanofVariables,StateofCharge
3.63345,-11.60067,8.93848,2.82385,8.705856639,-4.31E-05,0.2868525,94.12833333
3.63295,-11.60067,8.93848,2.82354,8.705791263,-5.86E-05,0.286805,94.118
3.63227,-11.60067,8.93848,2.82321,8.705702758,-4.31E-05,0.2867175,94.107
3.63177,-11.60067,8.93848,2.82289,8.705637368,-5.86E-05,0.2866725,94.09633333
3.63109,-11.60067,8.93848,2.82258,8.705548982,-4.31E-05,0.28658,94.086
3.63059,-11.60067,8.93848,2.82225,8.705483579,-4.40E-05,0.2865375,94.075
3.63008,-11.60067,8.93848,2.82192,8.705416908,-5.78E-05,0.2864925,94.064
3.62941,-11.60067,8.93848,2.8216,8.705329811,-2.93E-05,0.286405,94.05333333
3.62907,-11.60067,8.93848,2.82129,8.705285011,-5.86E-05,0.2863975,94.043
3.62839,-11.60067,8.93848,2.82096,8.705196624,-4.31E-05,0.28631,94.032
3.62789,-11.60067,8.93848,2.82063,8.705131289,-4.40E-05,0.2862675,94.021
3.62738,-11.60067,8.93848,2.82032,8.705064769,-4.31E-05,0.2862175,94.01066667
3.62688,-11.60067,8.93848,2.81999,8.70499946,-4.40E-05,0.286175,93.99966667
3.62637,-11.60067,8.93848,2.81966,8.704932884,-2.84E-05,0.28613,93.98866667
3.62604,-11.60067,8.93848,2.81935,8.704889423,-4.40E-05,0.286125,93.97833333
3.62553,-11.60067,8.93848,2.81902,8.704822871,-4.40E-05,0.28608,93.96733333
3.62502,-11.60067,8.93848,2.8187,8.704756372,-4.31E-05,0.2860325,93.95666667
3.62452,-11.60067,8.93848,2.81838,8.704691165,-2.93E-05,0.2859875,93.946
3.62418,-11.60067,8.93848,2.81806,8.704646423,-4.31E-05,0.2859825,93.93533333
3.62368,-11.60067,8.93848,2.81773,8.704581198,-2.93E-05,0.28594,93.92433333
3.62334,-11.60067,8.93848,2.81742,8.704536514,-4.40E-05,0.2859325,93.914
3.62283,-11.60067,8.93848,2.81709,8.704470035,-2.84E-05,0.2858875,93.903
3.6225,-11.60067,8.93848,2.81677,8.704426608,-4.40E-05,0.285885,93.89233333
3.62199,-11.60067,8.93848,2.81644,8.704360152,-2.93E-05,0.28584,93.88133333
3.62165,-11.60067,8.93848,2.81613,8.704315504,-4.31E-05,0.2858325,93.871
3.62115,-11.60067,8.93848,2.81581,8.704250388,-2.93E-05,0.2857875,93.86033333
3.62081,-11.60067,8.93848,2.81547,8.704205642,-2.93E-05,0.2857875,93.849
3.62047,-11.60067,8.93848,2.81517,8.704161058,-4.31E-05,0.2857775,93.839
3.61997,-11.60067,8.93848,2.81484,8.704095937,-2.93E-05,0.285735,93.828
3.61963,-11.60067,8.93848,2.81451,8.704051256,-2.93E-05,0.2857325,93.817
3.61929,-11.60067,8.93848,2.8142,8.70400666,-4.31E-05,0.285725,93.80666667
3.61879,-11.60067,8.93848,2.81387,8.703941571,-1.47E-05,0.2856825,93.79566667
3.61862,-11.60067,8.93848,2.81354,8.703918616,-4.40E-05,0.2857225,93.78466667
3.61811,-11.60067,8.93848,2.81322,8.70385231,-2.84E-05,0.285675,93.774
3.61778,-11.60067,8.93848,2.8129,8.703808986,-2.93E-05,0.2856725,93.76333333
3.61744,-11.60067,8.93848,2.81258,8.703764394,-2.93E-05,0.2856675,93.75266667
3.6171,-11.60067,8.93848,2.81226,8.703719811,-2.93E-05,0.2856625,93.742
3.61676,-11.60067,8.93848,2.81193,8.703675198,-2.84E-05,0.28566,93.731
3.61643,-11.60067,8.93848,2.81162,8.703631943,-2.93E-05,0.285655,93.72066667
3.61609,-11.60067,8.93848,2.8113,8.703587384,-2.93E-05,0.28565,93.71
3.61575,-11.60067,8.93848,2.81097,8.703542796,-2.84E-05,0.2856475,93.699
3.61542,-11.60067,8.93848,2.81066,8.703499565,-1.47E-05,0.2856425,93.68866667
3.61525,-11.60067,8.93848,2.81031,8.703476597,-2.93E-05,0.2856875,93.677
3.61491,-11.60067,8.93848,2.81,8.703432105,-2.93E-05,0.28568,93.66666667
3.61457,-11.60067,8.93848,2.80967,8.703387548,-2.84E-05,0.2856775,93.65566667
3.61424,-11.60067,8.93848,2.80935,8.70334431,-2.93E-05,0.285675,93.645
3.6139,-11.60067,8.93848,2.80904,8.703299842,0,0.2856675,93.63466667
3.6139,-11.60067,8.93848,2.80904,8.703299842,0.000464916,0.2856675,93.63466667
3.62199,-17.40101,9.04363,2.81689,11.4390256,-0.002712486,-1.13807,93.89633333
3.57479,-17.40101,9.04363,2.81642,11.43251933,-0.001404516,-1.1497525,93.88066667
3.55035,-17.40101,9.04363,2.81593,11.42917786,-0.000716625,-1.15574,93.86433333
3.53788,-17.40101,9.04363,2.81593,11.42746788,-0.000455146,-1.1588575,93.86433333
3.52996,-17.40101,9.04363,2.81497,11.42642114,-0.000348881,-1.1605975,93.83233333
3.52389,-17.39846,9.04363,2.81449,11.42440172,-0.000310327,-1.1613575,93.81633333
3.51849,-17.40101,9.04363,2.81401,11.42489077,-0.00024194,-1.163225,93.80033333
3.51428,-17.40101,9.04363,2.8135,11.42433598,-0.000222976,-1.16415,93.78333333
3.5104,-17.40101,9.04363,2.81302,11.42382543,-0.000203436,-1.165,93.76733333
3.50686,-17.40101,9.04363,2.81254,11.42336157,-0.000183897,-1.165765,93.75133333
3.50366,-17.40101,9.04363,2.81206,11.42294433,-0.000174128,-1.166445,93.73533333
3.50063,-17.40101,9.04363,2.81158,11.42255049,-0.000145415,-1.1670825,93.71933333
3.4981,-17.39846,9.04363,2.8111,11.42101691,-0.000164933,-1.1669575,93.70333333
3.49523,-17.40101,9.04363,2.8106,11.42185405,-0.000144819,-1.1681875,93.68666667
3.49271,-17.40101,9.04363,2.81012,11.42153018,-0.000126448,-1.1686975,93.67066667
3.49051,-17.39846,9.04363,2.80966,11.42004117,-0.000135624,-1.168495,93.65533333
3.48815,-17.40101,9.04363,2.80915,11.42094854,-0.000125855,-1.169595,93.63833333
3.48596,-17.40101,9.04363,2.80867,11.42066995,-0.000116085,-1.1700225,93.62233333
3.48394,-17.40101,9.04363,2.80818,11.42041497,-0.000116085,-1.170405,93.606
3.48192,-17.40101,9.04363,2.80771,11.42015929,-0.00010689,-1.1707925,93.59033333
3.48006,-17.40101,9.04363,2.80723,11.41992584,-9.65E-05,-1.1711375,93.57433333
3.47838,-17.40101,9.04363,2.80674,11.4197173,-0.00010689,-1.171435,93.558
3.47652,-17.40101,9.04363,2.80625,11.41948442,-8.68E-05,-1.1717775,93.54166667
3.47501,-17.39846,9.04363,2.80579,11.4180899,-9.71E-05,-1.1714025,93.52633333
3.47332,-17.39846,9.04363,2.8053,11.41788023,-8.74E-05,-1.1717025,93.51
3.4718,-17.40101,9.04363,2.80481,11.41890169,-8.68E-05,-1.1725975,93.49366667
3.47029,-17.40101,9.04363,2.80432,11.41871657,-8.74E-05,-1.1728525,93.47733333
3.46877,-17.40101,9.04363,2.80383,11.41853015,-7.76E-05,-1.17311,93.461
3.46742,-17.39846,9.04363,2.80336,11.41715802,-7.76E-05,-1.1726925,93.44533333
3.46607,-17.39846,9.04363,2.80288,11.41699435,-7.76E-05,-1.17291,93.42933333
3.46472,-17.40101,9.04363,2.80239,11.41803914,-7.70E-05,-1.1737625,93.413
3.46338,-17.40101,9.04363,2.80192,11.41787653,-6.78E-05,-1.17398,93.39733333
3.4622,-17.40101,9.04363,2.80144,11.41773602,-6.78E-05,-1.174155,93.38133333
3.46102,-17.40101,9.04363,2.80096,11.41759556,-6.78E-05,-1.17433,93.36533333
3.45984,-17.39846,9.04363,2.80047,11.41624753,-6.78E-05,-1.173865,93.349
3.45866,-17.39846,9.04363,2.79998,11.41610755,-5.86E-05,-1.1740375,93.33266667
3.45764,-17.39846,9.04363,2.79949,11.41598925,-7.70E-05,-1.17417,93.31633333
3.4563,-17.40101,9.04363,2.799,11.41703574,-5.80E-05,-1.17502,93.3
3.45529,-17.40101,9.04363,2.79852,11.41691847,-5.86E-05,-1.1751525,93.284
3.45427,-17.39846,9.04363,2.79804,11.41559186,-6.78E-05,-1.17465,93.268
3.45309,-17.40101,9.04363,2.79757,11.41665931,-5.80E-05,-1.175465,93.25233333
3.45208,-17.40101,9.04363,2.79708,11.41654254,-4.83E-05,-1.175595,93.236
3.45124,-17.40101,9.04363,2.79659,11.41644878,-5.80E-05,-1.1756825,93.21966667
3.45023,-17.40101,9.04363,2.7961,11.41633208,-4.83E-05,-1.1758125,93.20333333
3.44939,-17.39846,9.04363,2.79564,11.41502913,-5.86E-05,-1.17527,93.188
3.44837,-17.39846,9.04363,2.79515,11.41491114,-4.83E-05,-1.1754025,93.17166667
3.44753,-17.39846,9.04363,2.79466,11.41481748,-5.80E-05,-1.17549,93.15533333
3.44652,-17.40101,9.04363,2.79419,11.41590815,-4.83E-05,-1.1762625,93.13966667
3.44568,-17.40101,9.04363,2.7937,11.41581455,-4.88E-05,-1.17635,93.12333333
3.44483,-17.40101,9.04363,2.79321,11.41571963,-4.83E-05,-1.17644,93.107
3.44399,-17.39846,9.04363,2.79272,11.41441803,-4.83E-05,-1.17589,93.09066667
3.44315,-17.39846,9.04363,2.79224,11.4143241,-3.91E-05,-1.17598,93.07466667
3.44247,-17.39846,9.04363,2.79175,11.41425219,-4.83E-05,-1.1760275,93.05833333
3.44163,-17.40101,9.04363,2.79129,11.41536557,-4.83E-05,-1.17676,93.043
3.44079,-17.40101,9.04363,2.7908,11.41527212,-4.83E-05,-1.1768475,93.02666667
3.43995,-17.40101,9.04363,2.79031,11.4151787,-3.91E-05,-1.176935,93.01033333
3.43927,-17.40101,9.04363,2.78982,11.41510688,-3.85E-05,-1.1769825,92.994
3.4386,-17.40101,9.04363,2.78936,11.41503521,-3.91E-05,-1.177035,92.97866667
3.43792,-17.40101,9.04363,2.78887,11.41496342,-3.85E-05,-1.1770825,92.96233333
3.43725,-17.40101,9.04363,2.78838,11.414893,-3.85E-05,-1.1771275,92.946
3.43658,-17.40101,9.04363,2.78788,11.41482301,-3.91E-05,-1.17717,92.92933333
3.4359,-17.40101,9.04363,2.78742,11.41475006,-3.85E-05,-1.177225,92.914
3.43523,-17.40101,9.04363,2.78693,11.4146797,-2.93E-05,-1.17727,92.89766667
3.43472,-17.40101,9.04363,2.78644,11.41463091,-3.85E-05,-1.177275,92.88133333
3.43405,-17.40101,9.04363,2.78595,11.41456058,-2.93E-05,-1.17732,92.865
3.43354,-17.39846,9.04363,2.78549,11.41330249,-3.85E-05,-1.176695,92.84966667
3.43287,-17.39846,9.04363,2.785,11.41323219,-2.93E-05,-1.17674,92.83333333
3.43236,-17.39846,9.04363,2.78451,11.41318346,-2.87E-05,-1.176745,92.817
3.43186,-17.39846,9.04363,2.78402,11.41313608,-2.93E-05,-1.1767475,92.80066667
3.43135,-17.40101,9.04363,2.78356,11.41429429,-2.93E-05,-1.1773975,92.78533333
3.43084,-17.40101,9.04363,2.78307,11.4142456,-2.87E-05,-1.1774025,92.769
3.43034,-17.39846,9.04363,2.78258,11.41299013,-2.93E-05,-1.1767675,92.75266667
3.42983,-17.40101,9.04363,2.78209,11.41414961,-2.87E-05,-1.17741,92.73633333
3.42933,-17.40101,9.04363,2.78162,11.41410149,-1.95E-05,-1.1774175,92.72066667
3.42899,-17.40101,9.04363,2.78113,11.41407573,-2.93E-05,-1.17738,92.70433333
3.42848,-17.40101,9.04363,2.78064,11.41402711,-1.90E-05,-1.177385,92.688
3.42815,-17.40101,9.04363,2.78017,11.4140019,-2.93E-05,-1.17735,92.67233333
3.42764,-17.40101,9.04363,2.77968,11.41395331,-1.95E-05,-1.177355,92.656
3.4273,-17.40101,9.04363,2.77919,11.41392759,-2.87E-05,-1.1773175,92.63966667
3.4268,-17.40101,9.04363,2.77872,11.41387955,-1.95E-05,-1.177325,92.624
3.42646,-17.40101,9.04363,2.77824,11.41385344,-1.95E-05,-1.17729,92.608
3.42612,-17.40101,9.04363,2.77774,11.41382816,-1.90E-05,-1.17725,92.59133333
3.42579,-17.40101,9.04363,2.77725,11.41380383,-1.95E-05,-1.17721,92.575
3.42545,-17.40101,9.04363,2.77678,11.41377735,-1.95E-05,-1.1771775,92.55933333
3.42511,-17.40101,9.04363,2.7763,11.41375128,-1.90E-05,-1.1771425,92.54333333
3.42478,-17.40101,9.04363,2.77581,11.41372698,-1.95E-05,-1.1771025,92.527
3.42444,-17.40101,9.04363,2.77531,11.41370175,-1.95E-05,-1.1770625,92.51033333
3.4241,-17.40101,9.04363,2.77483,11.41367572,-1.95E-05,-1.1770275,92.49433333
3.42376,-17.40101,9.04363,2.77437,11.41364887,-1.90E-05,-1.1769975,92.479
3.42343,-17.40101,9.04363,2.77386,11.41362543,-1.95E-05,-1.1769525,92.462
3.42309,-17.39846,9.04363,2.77386,11.41237151,-9.77E-06,-1.1764,92.462
3.42292,-17.40101,9.04363,2.77292,11.41359544,-1.95E-05,-1.176845,92.43066667
3.42258,-17.40101,9.04363,2.77292,11.41354977,-1.90E-05,-1.17693,92.43066667
3.42225,-17.40101,9.04363,2.77194,11.41354564,-9.77E-06,-1.1767675,92.398
3.42208,-17.40101,9.04363,2.77145,11.41354291,-1.95E-05,-1.1766875,92.38166667
3.42174,-17.40101,9.04363,2.77098,11.41351654,-9.77E-06,-1.176655,92.366
3.42157,-17.40101,9.04363,2.77049,11.41351383,-1.90E-05,-1.176575,92.34966667
3.42124,-17.40101,9.14879,2.77,11.44495575,-9.77E-06,-1.150245,92.33333333
3.42107,-17.39846,9.14879,2.77,11.4437262,-1.95E-05,-1.14965,92.33333333
3.42073,-17.40101,9.14879,2.76905,11.44492605,0,-1.150135,92.30166667
3.42073,-17.40101,9.14879,2.76905,11.44492605,0.210594703,-1.150135,92.30166667
4.03176,-2.90145,9.14879,2.70999,5.181101669,-0.009710613,2.6422775,90.333
4.00361,-2.89889,9.14879,2.70991,5.177679393,-0.003373705,2.6359,90.33033333
3.99383,-2.89889,9.14879,2.70984,5.176809924,-0.001280927,2.6334725,90.328
3.99012,-2.89634,9.14879,2.70976,5.175564997,-0.000638737,2.6332025,90.32533333
3.98827,-2.89634,9.14879,2.70967,5.175389822,-0.000407411,2.6327625,90.32233333
3.98709,-2.89634,9.14879,2.70959,5.175274767,-0.000290021,2.6324875,90.31966667
3.98625,-2.89634,9.14879,2.70951,5.175189428,-0.000293216,2.6322975,90.317
3.9854,-2.89889,9.14879,2.70943,5.176011365,-0.000231123,2.6314675,90.31433333
3.98473,-2.89889,9.14879,2.70935,5.175940897,-0.000234573,2.63132,90.31166667
3.98405,-2.89889,9.14879,2.70927,5.175869581,-0.000231326,2.63117,90.309
3.98338,-2.89634,9.14879,2.70919,5.174891082,-0.000175929,2.63166,90.30633333
3.98287,-2.89889,9.14879,2.70911,5.17574269,-0.00017248,2.630915,90.30366667
3.98237,-2.89889,9.14879,2.70903,5.175687105,-0.000234573,2.63081,90.301
3.98169,-2.89889,9.14879,2.70895,5.17561587,-0.00017248,2.63066,90.29833333
3.98119,-2.89889,9.14879,2.70887,5.175560316,-0.000176084,2.630555,90.29566667
3.98068,-2.89634,9.14879,2.70879,5.174595871,-0.000172632,2.631085,90.293
3.98018,-2.89634,9.14879,2.70871,5.17454035,-0.000176084,2.63098,90.29033333
3.97967,-2.89634,9.14879,2.70863,5.174483974,-0.00011739,2.6308725,90.28766667
3.97933,-2.89634,9.14879,2.70855,5.174442379,-0.00017248,2.6308075,90.285
3.97883,-2.89889,9.14879,2.70847,5.175294903,-0.00011739,2.630065,90.28233333
3.97849,-2.89634,9.14879,2.70838,5.174343808,-0.000172632,2.63064,90.27933333
3.97799,-2.89634,9.14879,2.70831,5.174289852,-0.00011739,2.6305325,90.277
3.97765,-2.89634,9.14879,2.70822,5.174246781,-0.000176084,2.63047,90.274
3.97714,-2.89634,9.14879,2.70814,5.174190474,-0.000113837,2.6303625,90.27133333
3.97681,-2.89889,9.14879,2.70806,5.175057777,-0.00011739,2.6296625,90.26866667
3.97647,-2.89634,9.14879,2.70798,5.174108251,-0.000175929,2.630235,90.266
3.97596,-2.89889,9.14879,2.7079,5.174959948,-0.000113837,2.62949,90.26333333
3.97563,-2.89889,9.14879,2.70782,5.174919286,-0.000117286,2.6294275,90.26066667
3.97529,-2.89889,9.14879,2.70774,5.174877762,-0.000117286,2.6293625,90.258
3.97495,-2.89889,9.14879,2.70766,5.174836245,-0.000117286,2.6292975,90.25533333
3.97461,-2.89889,9.14879,2.70758,5.174794735,-0.000113937,2.6292325,90.25266667
3.97428,-2.89634,9.14879,2.7075,5.173846141,-0.000117286,2.6298075,90.25
3.97394,-2.89889,9.14879,2.70742,5.1747126,-0.000117286,2.629105,90.24733333
3.9736,-2.89889,9.14879,2.70734,5.174671109,-0.000113837,2.62904,90.24466667
3.97327,-2.89889,9.14879,2.70726,5.17463049,-0.000176084,2.6289775,90.242
3.97276,-2.89634,9.14879,2.70718,5.173666355,-5.87E-05,2.6295075,90.23933333
3.97259,-2.89634,9.14879,2.7071,5.1736396,-0.000117286,2.629485,90.23666667
3.97225,-2.89889,9.14879,2.70702,5.174506073,-0.000113937,2.6287825,90.234
3.97192,-2.89634,9.14879,2.70694,5.173557546,-0.00011739,2.6293575,90.23133333
3.97158,-2.89634,9.14879,2.70686,5.173516097,-0.00011739,2.6292925,90.22866667
3.97124,-2.89634,9.14879,2.70677,5.173473149,-0.000113937,2.62923,90.22566667
3.97091,-2.89634,9.14879,2.7067,5.173434082,-5.87E-05,2.629165,90.22333333
3.97074,-2.89634,9.14879,2.70662,5.173407346,-0.00011739,2.6291425,90.22066667
3.9704,-2.89634,9.14879,2.70653,5.173364414,-0.00011739,2.62908,90.21766667
3.97006,-2.89634,9.14879,2.70645,5.173322993,-0.000113937,2.629015,90.215
3.96973,-2.89634,9.14879,2.70637,5.173282443,-5.87E-05,2.6289525,90.21233333
3.96956,-2.89634,9.14879,2.70629,5.17325572,-0.000117286,2.62893,90.20966667
3.96922,-2.89889,9.14879,2.70621,5.174122228,-5.86E-05,2.6282275,90.207
3.96905,-2.89889,9.14879,2.70613,5.174095512,-0.000117286,2.628205,90.20433333
3.96871,-2.89889,9.14879,2.70605,5.174054114,-0.000113937,2.62814,90.20166667
3.96838,-2.89634,9.14879,2.70597,5.17310568,-5.87E-05,2.628715,90.199
3.96821,-2.89634,9.14879,2.70589,5.173078971,-0.00011739,2.6286925,90.19633333
3.96787,-2.89634,9.14879,2.70581,5.173037593,-5.86E-05,2.6286275,90.19366667
3.9677,-2.89889,9.14879,2.70573,5.173918795,-0.000113837,2.6279675,90.191
3.96737,-2.89889,9.14879,2.70565,5.173878287,-0.00011739,2.627905,90.18833333
3.96703,-2.89634,9.14879,2.70557,5.172929023,-5.86E-05,2.6284775,90.18566667
3.96686,-2.89889,9.14879,2.70549,5.173810229,-5.86E-05,2.6278175,90.183
3.96669,-2.89889,9.14879,2.70541,5.173783537,-0.000113937,2.627795,90.18033333
3.96636,-2.89634,9.14879,2.70533,5.172835151,-5.86E-05,2.62837,90.17766667
3.96619,-2.89889,9.14879,2.70524,5.173714859,-0.000117286,2.6277125,90.17466667
3.96585,-2.89889,9.14879,2.70517,5.173675021,-0.000117286,2.627645,90.17233333
3.96551,-2.89889,9.14879,2.70509,5.173633686,-5.87E-05,2.62758,90.16966667
3.96534,-2.89634,9.14879,2.705,5.172697613,-5.52E-05,2.6281975,90.16666667
3.96518,-2.89889,9.14879,2.70493,5.173581196,-0.000117286,2.6275375,90.16433333
3.96484,-2.89889,9.14879,2.70485,5.173539874,-5.87E-05,2.6274725,90.16166667
3.96467,-2.89634,9.14879,2.70476,5.17260381,-0.00011739,2.62809,90.15866667
3.96433,-2.89634,9.14879,2.70468,5.172562502,-5.87E-05,2.628025,90.156
3.96416,-2.89634,9.14879,2.7046,5.172535837,-5.52E-05,2.6280025,90.15333333
3.964,-2.89889,9.14879,2.70452,5.173417927,-0.00011739,2.627345,90.15066667
3.96366,-2.89634,9.14879,2.70444,5.172468741,-5.87E-05,2.6279175,90.148
3.96349,-2.89634,9.14879,2.70436,5.172442084,-5.87E-05,2.627895,90.14533333
3.96332,-2.89634,9.14879,2.70428,5.172415429,-0.00011739,2.6278725,90.14266667
3.96298,-2.89634,9.14879,2.7042,5.172374147,-5.52E-05,2.6278075,90.14
3.96282,-2.89634,9.14879,2.70412,5.172348358,-5.87E-05,2.6277875,90.13733333
3.96265,-2.89634,9.14879,2.70404,5.17232171,-0.00011739,2.627765,90.13466667
3.96231,-2.89634,9.14879,2.70396,5.172280442,-5.86E-05,2.6277,90.132
3.96214,-2.89889,9.14879,2.70388,5.173161686,-5.86E-05,2.62704,90.12933333
3.96197,-2.89889,9.14879,2.7038,5.173135047,-5.87E-05,2.6270175,90.12666667
3.9618,-2.89634,9.14879,2.70372,5.172200522,-0.000113937,2.6276325,90.124
3.96147,-2.89634,9.14879,2.70364,5.172160131,-5.87E-05,2.62757,90.12133333
3.9613,-2.89634,9.14879,2.70356,5.172133498,-5.86E-05,2.6275475,90.11866667
3.96113,-2.89889,9.14879,2.70348,5.173014754,-5.87E-05,2.6268875,90.116
3.96096,-2.89634,9.14879,2.70339,5.172078737,-5.87E-05,2.627505,90.113
3.96079,-2.89634,9.14879,2.70332,5.172053612,-0.000113937,2.62748,90.11066667
3.96046,-2.89634,9.14879,2.70324,5.172013241,-5.87E-05,2.6274175,90.108
3.96029,-2.89634,9.14879,2.70315,5.171985118,-5.87E-05,2.6273975,90.105
3.96012,-2.89634,9.14879,2.70307,5.171958499,-5.86E-05,2.627375,90.10233333
3.95995,-2.89889,9.14879,2.70299,5.172839771,-5.86E-05,2.626715,90.09966667
3.95978,-2.89889,9.14879,2.70291,5.172813156,-5.86E-05,2.6266925,90.097
3.95961,-2.89889,9.14879,2.70283,5.172786544,-5.87E-05,2.62667,90.09433333
3.95944,-2.89634,9.14879,2.70275,5.171852043,-5.52E-05,2.627285,90.09166667
3.95928,-2.89889,9.14879,2.70267,5.172734185,-0.000117286,2.6266275,90.089
3.95894,-2.89889,9.14879,2.70259,5.172692982,-5.87E-05,2.6265625,90.08633333
3.95877,-2.89634,9.14879,2.70251,5.171758489,-5.87E-05,2.6271775,90.08366667
3.9586,-2.89634,9.14879,2.70243,5.171731887,-5.87E-05,2.627155,90.081
3.95843,-2.89634,9.14879,2.70235,5.171705288,-5.87E-05,2.6271325,90.07833333
3.95826,-2.89634,9.14879,2.70227,5.17167869,-5.52E-05,2.62711,90.07566667
3.9581,-2.89634,9.14879,2.70219,5.171652953,-5.86E-05,2.62709,90.073
3.95793,-2.89889,9.14879,2.70211,5.172534255,-5.87E-05,2.62643,90.07033333
3.95776,-2.89634,9.14879,2.70203,5.171599768,0,2.627045,90.06766667
3.95776,-2.89634,9.14879,2.70203,5.171599768,-0.006015165,2.627045,90.06766667
3.92287,-5.80034,9.14879,2.70589,6.285188396,-0.002615364,1.8913575,90.19633333
3.9077,-5.80034,9.14879,2.70573,6.283544811,-0.001453363,1.887605,90.191
3.89927,-5.80034,9.14879,2.70557,6.282629266,-0.000610309,1.8855375,90.18566667
3.89573,-5.80034,9.14879,2.7054,6.282236942,-0.00046549,1.884695,90.18
3.89303,-5.80034,9.14879,2.70525,6.281936328,-0.000377564,1.8840575,90.175
3.89084,-5.80034,9.14879,2.70507,6.281687789,-0.000289638,1.883555,90.169
3.88916,-5.80034,9.14879,2.70492,6.281496256,-0.000262054,1.8831725,90.164
3.88764,-5.80034,9.14879,2.70476,6.281321016,-0.000232745,1.8828325,90.15866667
3.88629,-5.80034,9.14879,2.70459,6.281163105,-0.000232745,1.8825375,90.153
3.88494,-5.80034,9.14879,2.70444,6.281006954,-0.000203436,1.8822375,90.148
3.88376,-5.80034,9.14879,2.70428,6.280868096,-0.000203436,1.8819825,90.14266667
3.88258,-5.80034,9.14879,2.70412,6.280729296,-0.000174128,1.8817275,90.13733333
3.88157,-5.80034,9.14879,2.70396,6.2806086,-0.000203436,1.881515,90.132
3.88039,-5.80034,9.14879,2.70379,6.280469067,-0.000174128,1.8812625,90.12633333
3.87938,-5.80034,9.14879,2.70363,6.280348465,-0.000144819,1.88105,90.121
3.87854,-5.80034,9.14879,2.70347,6.280245931,-0.000175852,1.88088,90.11566667
3.87752,-5.80034,9.14879,2.70331,6.280124349,-0.000144819,1.880665,90.11033333
3.87668,-5.80034,9.14879,2.70315,6.280021883,-0.000174128,1.880495,90.105
3.87567,-5.80034,9.14879,2.70298,6.279900601,-0.000115561,1.880285,90.09933333
3.875,-5.79778,9.14879,2.70283,6.278773423,-0.000146608,1.880795,90.09433333
3.87415,-5.79778,9.14879,2.70267,6.278669997,-0.000174128,1.8806225,90.089
3.87314,-5.80034,9.14879,2.70251,6.279593281,-0.00011551,1.87977,90.08366667
3.87247,-5.80034,9.14879,2.70234,6.279508119,-0.000144819,1.879645,90.078
3.87163,-5.80034,9.14879,2.70218,6.279405839,-0.000117235,1.879475,90.07266667
3.87095,-5.80034,9.14879,2.70202,6.279320506,-0.00011551,1.879345,90.06733333
3.87028,-5.80034,9.14879,2.70187,6.27923709,-0.000146543,1.879215,90.06233333
3.86943,-5.80034,9.14879,2.7017,6.279132996,-0.00011551,1.879045,90.05666667
3.86876,-5.80034,9.14879,2.70154,6.279048787,-0.00011551,1.8789175,90.05133333
3.86809,-5.80034,9.14879,2.70138,6.278964598,-0.000117235,1.87879,90.046
3.86741,-5.80034,9.14879,2.70122,6.278879374,-0.00011551,1.87866,90.04066667
3.86674,-5.80034,9.14879,2.70105,6.278794389,-0.000117235,1.878535,90.035
3.86606,-5.80034,9.14879,2.7009,6.278710045,-8.62E-05,1.8784025,90.03
3.86556,-5.80034,9.14879,2.70074,6.278643875,-0.000117235,1.8783175,90.02466667
3.86488,-5.80034,9.14879,2.70058,6.27855873,-0.00011551,1.8781875,90.01933333
3.86421,-5.80034,9.14879,2.70041,6.278473823,-0.000117235,1.8780625,90.01366667
3.86353,-5.80034,9.14879,2.70025,6.278388721,-8.62E-05,1.8779325,90.00833333
3.86303,-5.79778,9.14879,2.70008,6.277278217,-8.80E-05,1.87849,90.00266667
3.86252,-5.79778,9.14879,2.69993,6.277211905,-0.000115561,1.8784,89.99766667
3.86185,-5.79778,9.14879,2.69977,6.277127914,-8.79E-05,1.8782725,89.99233333
3.86134,-5.80034,9.14879,2.6996,6.278103505,-8.62E-05,1.8775475,89.98666667
3.86084,-5.79778,9.14879,2.69944,6.276993899,-8.80E-05,1.8781025,89.98133333
3.86033,-5.79778,9.14879,2.69929,6.27692764,-0.00011551,1.8780125,89.97633333
3.85966,-5.80034,9.14879,2.69913,6.277887264,-8.79E-05,1.877245,89.971
3.85915,-5.80034,9.14879,2.69896,6.277819359,-8.62E-05,1.87716,89.96533333
3.85865,-5.80034,9.14879,2.6988,6.277753357,-8.79E-05,1.877075,89.96
3.85814,-5.80034,9.14879,2.69864,6.277686314,-8.80E-05,1.8769875,89.95466667
3.85763,-5.79778,9.14879,2.69848,6.276575741,-8.62E-05,1.87754,89.94933333
3.85713,-5.79778,9.14879,2.69832,6.276509777,-8.80E-05,1.877455,89.944
3.85662,-5.79778,9.14879,2.69816,6.276442774,-8.62E-05,1.8773675,89.93866667
3.85612,-5.80034,9.14879,2.69799,6.27741954,-5.86E-05,1.876645,89.933
3.85578,-5.79778,9.14879,2.69783,6.276326883,-8.80E-05,1.87724,89.92766667
3.85527,-5.79778,9.14879,2.69768,6.276260751,-8.62E-05,1.87715,89.92266667
3.85477,-5.80034,9.14879,2.69751,6.277237553,-8.79E-05,1.8764275,89.917
3.85426,-5.80034,9.14879,2.69735,6.277170609,-5.69E-05,1.87634,89.91166667
3.85393,-5.80034,9.14879,2.69719,6.277122581,-8.80E-05,1.8762975,89.90633333
